#,"ID (Orden de compra)",Proveedor,Procedimiento,Contrato,Ejercicio,Trimestre,"Sujeto obligado ordenante","Campaña o aviso institucional","Sujeto obligado solicitante","Número orden de compra",Justificación,"Fecha de orden","Archivo de la orden de compra en PDF (Vínculo al documento)",Estatus
263,OI-17-16,"Proyectos Alternativos de Comunicación, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación en Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-17-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-05-19,,Activo
264,OI-18-16,"Comunicación e Información, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación en Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-18-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-06-01,,Activo
265,OI-19-16,"Ediciones del Norte, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación y buenas prácticas en la Protección de Datos Personales","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-19-16,"Promedio de alcance",2016-06-17,,Activo
266,OI-20-16,"Impresiones Aereas, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación y buenas prácticas en la Protección de Datos Personales","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-20-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-06-17,,Activo
267,OI-21-16,"Editorial Cruzada, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación y buenas prácticas en la Protección de Datos Personales","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-21-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-06-21,,Activo
268,OI-22-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación en Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-22-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-06-24,,Activo
269,OI-23-16,"El Financiero Marketing, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación y buenas prácticas en la Protección de Datos Personales","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-23-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-07-08,,Activo
270,OI-24-16,"El Economista Grupo Editorial, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación y buenas prácticas en la Protección de Datos Personales","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-24-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-07-15,,Activo
271,OI-25-16,"Sima Comunicación Estratégica, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Segundo Concurso de Ensayo Universitario","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-25-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-07-15,,Activo
272,OI-26-16,"Editorial Televisa, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Segundo Concurso Nacional de Dibujo Infantil ?Mi Derechos a Saber?","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-26-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-07-15,,Activo
273,OI-27-16,"Expansion, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio a la Innovación y buenas prácticas en la Protección de Datos Personales","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-27-16,"Promedio de alcance",2016-07-15,,Activo
274,OI-28-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",Edictos,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-28-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-08-04,,Activo
275,OI-29-16,"Periscopio Media, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Segundo Concurso de Ensayo Universitario","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-29-16,"Promedio de alcance",2016-08-23,,Activo
276,OI-30-16,"Revista México Social, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-30-16,"Promedio de alcance",2016-08-31,,Activo
277,OI-31-16,"Comunicación e Información, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-31-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-09-09,,Activo
278,OI-32-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-32-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-09-22,,Activo
279,OI-33-16,"Ediciones del Norte, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-33-16,"Promedio de alcance",2016-09-22,,Activo
280,OI-34-16,"DEMOS, Desarrollo de Medios, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-34-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-09-27,,Activo
281,OI-35-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","¿Que son los datos personales?","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-35-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-09-30,,Activo
282,OI-36-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",Edictos,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-36-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-10-18,,Activo
283,OI-37-16,"Ediciones del Norte, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Concurso para ser Comisionada y Comisionado Infantil","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-37-16,"Promedio de alcance",2016-11-09,,Activo
284,OI-38-16,"Milenio Diario, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-38-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-18,,Activo
285,OI-39-16,"El Financiero Marketing, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-39-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-22,,Activo
286,OI-40-16,"El Economista Grupo Editorial, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-40-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-23,,Activo
287,OI-41-16,"Cia. Periodística del Sol de México, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-41-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-24,,Activo
288,OI-42-16,"Editora Diario Ecos de la Costa, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-42-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-24,,Activo
289,OI-43-16,"Editora del Correo de Manzanillo, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-43-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-24,,Activo
290,OI-44-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-44-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-24,,Activo
291,OI-45-16,"Pucoma, S.C.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-45-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-24,,Activo
292,OI-46-16,"Comunicación e Información, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-46-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-11-25,,Activo
293,OS-18-16,"Proyectos Alternativos de Comunicación, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-18-16,"Promedio de alcance",2016-09-19,,Activo
294,OS-19-16,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-19-16,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector",2016-09-21,,Activo
295,OS-20-16,"Sin Embargo, S. de R.L. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-20-16,"Promedio de alcance",2016-09-21,,Activo
296,OS-21-16,"Editorial Animal, S. de R.L. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-21-16,"Promedio de alcance ",2016-09-21,,Activo
297,OS-22-16,"Periódico Digital Sendero, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-22-16,"Promedio de alcance",2016-09-21,,Activo
298,OS-23-16,"Publicaciones Comunitarias, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-23-16,"Promedio de alcance",2016-09-27,,Activo
299,OS-29-16,"Editora Diario Ecos de la Costa, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-29-16,"Promedio de alcance",2016-11-11,,Activo
300,OS-30-16,"Editora del Correo de Manzanillo, S.A. de C.V.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-30-16,"Promedio de alcance",2016-11-11,,Activo
301,OS-31-16,"Pucoma, S.C.","Adjudicación directa","Sin contrato",2016,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","46 Foro de Autoridades de Privacidad Asia-Pacífico APPA","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-31-16,"Promedio de alcance",2016-11-11,,Activo
302,OS-17-16,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,enero-marzo,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","CAMPAÑA INSTITUCIONAL 2016","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-17-16,"Disponibilidad del servicio",2016-09-07,,Activo
303,OS-07-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-07-17,"Disponibilidad del servicio",2017-01-31,,Activo
304,OS-08-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-08-17,"Disponibilidad del servicio",2017-02-01,,Activo
305,OS-09-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-09-17,"Disponibilidad del servicio",2017-02-20,,Activo
306,OS-10-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-10-17,"Disponibilidad del servicio",2017-02-24,,Activo
307,OS-11-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-11-17,"Disponibilidad del servicio",2017-03-01,,Activo
308,OI-01-17,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-01-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-01-20,,Activo
309,OI-02-17,"DEMOS, Desarrollo de Medios, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-02-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-01-23,,Activo
310,OI-03-17,"Ediciones del Norte, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-03-17,"Promedio de alcance ",2017-01-24,,Activo
311,OI-04-17,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,abril-junio,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Edictos 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-04-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-03-12,,Activo
312,OI-06-17,"Proyectos Alternativos de Comunicación, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Concurso Nacional de Spot de Radio 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-06-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-06-20,,Activo
313,OI-05-17,"Editorial Cruzada, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Caravana de la Transparencia y la Privacidad 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-05-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-06-20,,Activo
314,OS-06-17,"TV ZAC, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-06-17,"Promedio de alcance ",2017-01-24,,Activo
315,OS-02-17,"Pucoma, S.C.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-02-17,"Promedio de alcance ",2017-01-24,,Activo
316,OS-01-17,"Grupo Editorial Coahuila, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-01-17,"Promedio de alcance ",2017-01-24,,Activo
317,OS-03-17,"Grupo Impresor Criterio, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-03-17,"Promedio de alcance ",2017-01-24,,Activo
318,OS-05-17,"Novedades de Quintana Roo, S.A. de C.V","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-05-17,"Promedio de alcance ",2017-01-24,,Activo
319,OS-14-17,"Marco Antonio Mares García","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio de Innovación y Buenas Prácticas en la Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-14-17,"Promedio de alcance ",2018-06-23,,Activo
320,OS-15-17,"El Economista Grupo Editorial, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio de Innovación y Buenas Prácticas en la Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-15-17,"Promedio de alcance ",2017-07-07,,Activo
321,OS-16-17,"El Financiero Marketing, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio de Innovación y Buenas Prácticas en la Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-16-17,"Promedio de alcance ",2017-07-07,,Activo
322,OS-04-17,"Editoriales de Morelos, S. A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Día Internacional de Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-04-17,"Promedio de alcance ",2017-01-24,,Activo
323,OS-17-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-17-17,"Disponibilidad del servicio",2017-07-07,,Activo
324,OS-18-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-18-17,"Disponibilidad del servicio",2017-07-07,,Activo
325,OS-19-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-19-17,"Disponibilidad del servicio
 
 ",2017-07-07,,Activo
326,OS-20-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-20-17,"Disponibilidad del servicio
 
 ",2017-07-07,,Activo
327,OS-21-17,"X-Stream Networks, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,julio-septiembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Quehacer institucional 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-21-17,"Disponibilidad del servicio
 
 ",2017-07-07,,Activo
328,OI-08-17,"Proyectos Alternativos de Comunicación, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Ante la Opinión Pública","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-08-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-08-23,,Activo
329,OI-07-17,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Edictos 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-07-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-08-11,,Activo
330,OS-13-17,"Impresiones Aereas, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Premio de Innovación y Buenas Prácticas en la Protección de Datos Personales 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-13-17,"Promedio de alcance ",2017-06-01,,Activo
331,OS-27-17,"Periódico Digital Sendero, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Semana Nacional de Transparencia 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OS-27-17,"Promedio de alcance ",2017-09-14,,Activo
332,OI-09-17,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Edictos 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-09-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-12-04,,Activo
333,OI-11-17,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Edictos 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-11-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-12-04,,Activo
334,OI-10-17,"El Universal Compañía Periodística Nacional, S.A. de C.V.","Adjudicación directa","Sin contrato",2017,octubre-diciembre,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales","Edictos 2017","Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",OI-10-17,"Promedio de circulación, ámbito geográfico de cobertura y perfil del lector ",2017-12-04,,Activo
